Using device: cuda
Total Samples: 3799 | Train: 3229 | Val: 570
/usr/local/lib/python3.12/dist-packages/albumentations/core/validation.py:114: UserWarning: ShiftScaleRotate is a special case of Affine transform. Please use Affine transform instead.
  original_init(self, **validated_kwargs)
Epoch [37/50] | Train Loss: 0.1734 | Val Loss: 0.1650  IoU: 0.5363  F1: 0.6917  Precision: 0.6539  Recall: 0.7406
Epoch [38/50] | Train Loss: 0.1732 | Val Loss: 0.1636  IoU: 0.5355  F1: 0.6909  Precision: 0.6787  Recall: 0.7106
Epoch [39/50] | Train Loss: 0.1705 | Val Loss: 0.1655  IoU: 0.5384  F1: 0.6938  Precision: 0.6829  Recall: 0.7112
Epoch [40/50] | Train Loss: 0.1661 | Val Loss: 0.1673  IoU: 0.5397  F1: 0.6952  Precision: 0.6559  Recall: 0.7461
Epoch [41/50] | Train Loss: 0.1677 | Val Loss: 0.1647  IoU: 0.5335  F1: 0.6895  Precision: 0.6679  Recall: 0.7192
Epoch [42/50] | Train Loss: 0.1723 | Val Loss: 0.1707  IoU: 0.5252  F1: 0.6820  Precision: 0.6873  Recall: 0.6833
Epoch [43/50] | Train Loss: 0.1725 | Val Loss: 0.1621  IoU: 0.5414  F1: 0.6965  Precision: 0.6641  Recall: 0.7383
Epoch [44/50] | Train Loss: 0.1713 | Val Loss: 0.1693  IoU: 0.5399  F1: 0.6951  Precision: 0.6794  Recall: 0.7178
Epoch [45/50] | Train Loss: 0.1713 | Val Loss: 0.1656  IoU: 0.5447  F1: 0.7000  Precision: 0.6676  Recall: 0.7414
Epoch [46/50] | Train Loss: 0.1779 | Val Loss: 0.1686  IoU: 0.5421  F1: 0.6973  Precision: 0.6621  Recall: 0.7423
Epoch [47/50] | Train Loss: 0.1722 | Val Loss: 0.1667  IoU: 0.5382  F1: 0.6935  Precision: 0.6673  Recall: 0.7281
Epoch [48/50] | Train Loss: 0.1719 | Val Loss: 0.1665  IoU: 0.5295  F1: 0.6861  Precision: 0.6959  Recall: 0.6843
Epoch [49/50] | Train Loss: 0.1766 | Val Loss: 0.1621  IoU: 0.5422  F1: 0.6973  Precision: 0.6969  Recall: 0.7036
Epoch [50/50] | Train Loss: 0.1715 | Val Loss: 0.1603  IoU: 0.5453  F1: 0.7005  Precision: 0.6670  Recall: 0.7436
Training Complete! Model Saved.
